id,estado,antiguedad,vivienda,plazo,edad,estadocivil,registros,trabajo,gastos,ingresos,activos,deuda,cantidad,precio
4339,bueno,2,otra,48,24,casado,no,fijo,35,63,4000,0,700,985
1974,malo,0,propietario,24,58,casado,sí,fijo,45,150,4000,0,600,1607
854,bueno,6,privado,60,23,soltero,no,fijo,35,150,5050,3800,1000,2470
3400,bueno,0,propietario,36,25,casado,no,fijo,45,121,3144,1751,225,375
3774,bueno,10,propietario,48,33,casado,no,fijo,45,110,5000,0,1000,1160
537,bueno,13,padres,48,51,casado,no,fijo,45,92,3000,500,1220,1433
2491,bueno,0,alquila,60,35,soltero,no,fijo,51,163,0,0,1000,1353
1699,malo,4,alquila,36,34,casado,no,fijo,70,100,0,0,900,1150
3349,bueno,15,propietario,48,51,casado,no,fijo,45,85,4000,0,600,1298
874,bueno,20,propietario,24,45,casado,no,fijo,75,130,5000,0,450,1318
2567,bueno,1,padres,48,23,soltero,no,fijo,35,139,0,0,650,650
2267,malo,0,alquila,60,41,casado,sí,fijo,95,50,7000,4000,1600,1601
981,bueno,11,propietario,60,27,casado,no,fijo,45,318,8000,3300,1350,1600
3356,bueno,14,propietario,48,40,casado,no,fijo,75,335,8000,0,1800,2208
2163,bueno,3,propietario,60,58,casado,no,fijo,75,150,5000,0,1100,2035
4255,malo,0,propietario,60,32,casado,sí,fijo,35,75,4500,1000,900,1084
234,bueno,1,alquila,60,37,soltero,no,fijo,45,100,0,0,1150,1555
1207,bueno,1,alquila,60,24,casado,no,fijo,52,67,0,0,800,1137
3822,bueno,10,propietario,60,32,casado,no,fijo,60,160,4000,1800,1050,1303
3706,bueno,8,propietario,36,31,casado,no,fijo,45,110,5000,2000,540,1102
1389,bueno,8,propietario,12,29,casado,no,fijo,45,92,6000,2400,100,1492
4070,bueno,2,otra,24,30,casado,sí,fijo,45,233,0,0,900,1189
2535,bueno,4,alquila,60,30,casado,no,fijo,60,147,5500,2000,1700,1719
897,bueno,3,propietario,48,39,casado,no,fijo,60,110,3000,0,1270,1613
601,bueno,20,propietario,36,36,casado,no,fijo,90,464,5000,0,2000,2168
3049,bueno,12,propietario,48,35,soltero,no,fijo,45,264,25000,1700,1000,1560
712,bueno,20,propietario,60,50,casado,no,fijo,60,170,6000,0,1300,1404
581,malo,17,alquila,48,52,casado,no,fijo,93,180,0,0,1200,1338
4188,bueno,20,propietario,60,51,casado,no,fijo,45,107,2000,0,1000,1536
1367,bueno,12,propietario,54,35,casado,no,fijo,75,113,3000,600,1650,1800
119,bueno,20,propietario,24,66,casado,no,fijo,45,143,10000,0,950,1370
3571,bueno,5,propietario,60,41,casado,no,fijo,60,266,14800,0,2500,2600
2877,bueno,20,propietario,48,37,separado,no,fijo,35,165,8000,1000,1300,2500
3665,bueno,5,propietario,60,32,casado,no,fijo,35,124,4000,0,2000,3400
562,bueno,11,privado,48,31,casado,no,fijo,45,140,4000,0,700,1225
956,bueno,22,alquila,48,42,casado,sí,fijo,102,121,0,0,1000,1250
2589,bueno,8,privado,48,25,soltero,no,fijo,45,180,1500,0,1100,1200
794,bueno,12,alquila,36,43,casado,no,fijo,78,180,0,0,1600,2200
2522,bueno,2,alquila,60,53,viudo,no,fijo,46,114,0,0,1050,1348
558,bueno,3,alquila,48,33,casado,no,fijo,66,63,2000,0,800,1298
973,bueno,13,alquila,60,54,casado,no,fijo,57,120,0,0,1000,1257
1190,bueno,11,propietario,12,25,casado,no,fijo,45,124,2500,1000,800,1602
3612,bueno,20,alquila,60,54,casado,no,fijo,43,75,0,0,800,1263
3092,bueno,2,privado,60,35,casado,no,fijo,35,190,9900,2000,700,782
4081,bueno,3,padres,24,25,soltero,sí,fijo,35,128,0,0,300,1397
2570,bueno,5,propietario,48,46,casado,no,fijo,90,137,2000,0,1100,1487
44,malo,0,propietario,60,32,casado,sí,fijo,45,142,7000,3000,1250,1566
1426,malo,1,alquila,48,26,soltero,no,fijo,45,100,0,0,1400,1968
1896,bueno,5,propietario,48,33,casado,no,fijo,75,158,4000,1100,1250,1550
1383,bueno,1,propietario,36,25,viudo,no,fijo,45,60,2000,0,525,800
4063,bueno,5,propietario,24,26,casado,no,fijo,45,147,10000,300,450,1522
1046,malo,2,otra,60,21,soltero,no,fijo,35,86,0,0,1400,1600
2545,bueno,1,propietario,48,42,casado,no,fijo,75,155,8000,0,600,1680
905,bueno,7,propietario,36,49,viudo,no,fijo,35,108,12000,0,350,875
1175,malo,2,alquila,48,22,soltero,no,fijo,42,73,0,0,940,1127
2709,bueno,13,alquila,60,34,casado,no,fijo,65,199,0,0,1550,2100
3650,bueno,1,otra,24,24,soltero,no,fijo,35,114,0,0,400,550
4300,malo,11,propietario,60,58,casado,no,fijo,35,81,11000,0,1400,1550
822,malo,22,propietario,60,50,casado,no,fijo,90,210,16000,0,2100,2500
4375,bueno,12,privado,48,51,casado,no,fijo,45,110,3000,800,1100,1300
663,bueno,0,propietario,60,30,casado,sí,fijo,75,255,4000,0,1500,1749
2852,bueno,12,propietario,36,34,casado,no,fijo,60,97,4500,96,600,1253
1689,bueno,1,propietario,36,31,casado,no,fijo,45,197,8000,300,1590,1597
4335,bueno,1,propietario,36,36,casado,no,fijo,35,100,7000,0,2000,2500
4282,bueno,12,propietario,36,50,casado,no,fijo,75,190,5000,0,1070,1500
2744,bueno,15,padres,60,34,casado,no,fijo,75,182,3000,0,1500,1889
2574,bueno,23,alquila,48,57,soltero,sí,fijo,49,142,0,0,1300,1450
2161,bueno,1,alquila,48,46,casado,no,fijo,95,200,0,0,1420,1595
1016,bueno,18,otra,36,54,casado,no,fijo,75,119,0,0,300,1268
3617,bueno,7,otra,24,30,soltero,no,fijo,35,102,0,0,400,1541
82,bueno,10,padres,36,52,casado,no,fijo,60,150,0,0,550,612
986,bueno,8,propietario,60,40,casado,no,fijo,75,110,3000,0,950,1286
4086,bueno,0,padres,24,41,casado,no,fijo,60,105,3500,0,450,600
632,bueno,12,propietario,60,60,casado,no,fijo,60,230,12000,0,950,1200
115,bueno,13,propietario,48,29,casado,no,fijo,60,253,3000,0,670,963
2972,bueno,25,privado,60,58,casado,no,fijo,35,164,5000,1000,1500,2000
306,malo,13,alquila,36,28,casado,no,fijo,59,143,0,0,1400,1600
3952,malo,2,propietario,60,35,soltero,no,fijo,35,51,4000,0,1400,1628
1051,bueno,3,propietario,48,29,casado,no,fijo,45,145,3500,0,700,1104
2783,bueno,2,propietario,60,31,casado,no,fijo,60,306,4000,0,1000,2095
2254,bueno,5,alquila,60,37,casado,no,fijo,93,176,0,0,1800,2450
1604,bueno,1,alquila,6,25,soltero,no,fijo,46,112,0,0,200,600
4253,malo,10,propietario,36,37,separado,sí,fijo,60,150,30000,3000,1000,1400
3920,bueno,4,padres,36,28,casado,no,fijo,35,173,0,0,1000,1300
3647,bueno,22,propietario,48,40,casado,no,fijo,45,180,NA,0,1200,2206
2582,bueno,10,otra,60,57,casado,no,fijo,60,84,9000,0,1400,1423
2303,bueno,12,alquila,60,36,casado,no,fijo,56,106,0,0,1200,1823
2107,bueno,18,propietario,60,38,casado,no,fijo,75,138,6000,0,1000,2018
3899,bueno,2,otra,60,39,soltero,no,fijo,35,113,0,0,1250,1499
344,bueno,2,propietario,30,26,casado,no,fijo,60,50,3500,250,600,1292
3131,malo,10,propietario,60,62,casado,no,fijo,60,78,6000,0,1130,1130
2970,bueno,6,padres,48,37,casado,no,fijo,45,179,0,0,1000,1530
4158,bueno,10,propietario,24,52,casado,no,fijo,60,81,5000,0,250,1003
902,bueno,20,otra,6,58,casado,sí,fijo,45,130,0,0,500,2058
1553,bueno,17,propietario,24,53,casado,no,fijo,75,132,4000,0,400,1195
1442,bueno,6,alquila,24,28,casado,no,fijo,62,166,0,0,500,1150
2463,bueno,2,otra,48,29,soltero,no,fijo,35,75,0,0,650,824
4079,bueno,30,propietario,12,52,soltero,no,fijo,35,237,5000,500,800,1800
1578,malo,1,propietario,48,42,divorciado,no,fijo,35,210,6500,1500,1650,1679
2089,bueno,40,propietario,24,63,casado,no,fijo,45,250,55000,0,1000,1751
2359,bueno,2,propietario,60,29,casado,no,fijo,60,110,2000,0,1020,1648
3074,bueno,8,propietario,36,25,casado,no,fijo,35,185,3000,0,1600,2202
3628,bueno,14,propietario,48,48,casado,no,fijo,45,112,6000,0,800,1037
4092,bueno,13,propietario,24,41,casado,no,fijo,60,167,6000,1122,400,850
1126,bueno,0,padres,48,21,soltero,no,fijo,35,70,0,0,1250,1365
2940,bueno,14,propietario,48,51,casado,no,fijo,45,130,2000,0,1400,1700
2988,bueno,15,propietario,60,29,casado,no,fijo,45,42,15000,4800,1500,2519
1457,bueno,18,alquila,42,35,casado,no,fijo,76,157,0,0,800,1687
231,bueno,20,padres,24,40,soltero,no,fijo,35,90,0,0,600,1105
3000,bueno,8,privado,60,30,casado,no,fijo,35,55,8000,5500,2000,2552
497,malo,12,alquila,60,55,casado,sí,fijo,62,170,0,0,1800,2154
3847,bueno,13,propietario,36,39,casado,no,fijo,35,148,14000,0,300,850
891,malo,1,alquila,60,52,divorciado,no,fijo,55,99,0,0,750,873
518,bueno,3,alquila,60,41,casado,sí,fijo,77,166,0,0,2200,2625
1833,bueno,10,propietario,24,47,casado,no,fijo,60,131,6000,0,250,1400
4361,bueno,40,propietario,60,54,casado,sí,fijo,45,220,13500,0,1543,1668
4426,bueno,1,propietario,36,26,casado,no,fijo,35,154,7000,1700,1400,1735
3155,bueno,38,alquila,60,57,casado,no,fijo,56,210,0,0,1350,1520
1549,malo,0,otra,60,34,casado,sí,fijo,60,NA,0,0,1700,2329
1108,bueno,4,propietario,60,36,casado,sí,fijo,75,236,3750,2000,1500,1615
170,bueno,5,propietario,60,40,casado,no,fijo,75,86,4900,0,1300,1581
38,bueno,7,propietario,48,32,casado,no,fijo,75,115,3000,0,800,1200
1493,bueno,15,propietario,48,31,casado,no,fijo,60,131,3000,0,770,872
1033,bueno,13,propietario,48,33,casado,no,fijo,75,191,8000,2000,1400,1602
478,bueno,2,padres,60,34,soltero,no,fijo,35,140,0,0,1200,1274
2352,bueno,7,propietario,24,39,casado,no,fijo,75,260,10000,0,400,1100
3995,bueno,18,alquila,60,37,casado,no,fijo,70,100,0,0,1300,1345
183,bueno,14,ignorar,60,34,casado,no,fijo,75,85,8000,0,1400,1589
3512,bueno,6,propietario,60,33,casado,sí,fijo,45,103,10000,0,1000,1658
1047,bueno,10,otra,36,32,soltero,no,fijo,35,139,0,0,1100,2471
982,bueno,6,propietario,18,33,soltero,no,fijo,35,163,6000,0,1200,2022
1769,bueno,10,privado,36,61,casado,no,fijo,75,130,25000,0,350,400
2834,malo,12,propietario,60,35,casado,no,fijo,60,92,3000,1600,875,875
3278,malo,4,alquila,60,34,casado,sí,fijo,100,247,0,0,1700,2278
3703,bueno,36,propietario,60,55,casado,no,fijo,45,102,12000,0,2000,2684
1895,bueno,25,propietario,48,52,casado,no,fijo,45,200,3000,0,800,1300
2546,bueno,19,alquila,60,42,soltero,no,fijo,43,78,0,0,730,1070
3526,bueno,14,propietario,36,36,casado,sí,fijo,75,115,11000,3600,1250,1550
3483,bueno,15,otra,60,32,casado,no,fijo,45,88,0,0,500,1131
3539,bueno,6,padres,60,30,separado,no,fijo,45,170,0,0,750,1674
1957,bueno,6,alquila,12,33,casado,no,fijo,85,250,0,0,500,1500
975,malo,1,alquila,48,46,casado,no,fijo,103,125,1500,0,1100,1408
128,bueno,12,propietario,60,52,casado,no,fijo,75,200,12000,0,1550,1568
3687,bueno,20,propietario,60,63,casado,no,fijo,45,256,7000,0,1000,1500
3171,bueno,6,padres,12,23,soltero,no,fijo,35,100,0,0,475,1080
1350,malo,2,alquila,48,36,divorciado,no,fijo,45,99,0,0,750,1350
3979,bueno,1,padres,48,21,soltero,no,fijo,35,60,0,0,850,1195
2466,bueno,14,padres,48,37,casado,sí,fijo,60,120,0,0,1000,1189
3972,malo,2,alquila,48,44,separado,no,fijo,48,125,5000,800,1600,2500
2711,bueno,3,alquila,24,28,casado,no,fijo,80,198,0,0,100,560
3896,bueno,4,propietario,36,42,soltero,no,fijo,35,115,12000,0,900,1299
1102,bueno,1,alquila,60,21,soltero,no,fijo,49,138,0,0,950,984
2215,bueno,1,padres,48,23,soltero,no,fijo,35,65,0,0,400,1195
267,bueno,3,padres,60,27,soltero,no,fijo,35,125,5000,0,770,1119
1942,bueno,7,alquila,36,44,casado,no,fijo,85,101,6000,0,400,400
536,bueno,3,padres,36,24,separado,no,fijo,45,113,0,0,850,940
3224,bueno,6,otra,60,33,casado,no,fijo,75,95,0,0,1200,1820
2041,bueno,8,propietario,36,52,casado,no,fijo,60,65,5000,0,625,725
4428,bueno,20,propietario,48,47,casado,no,fijo,75,175,4000,0,875,1098
4377,bueno,18,propietario,36,38,casado,no,fijo,60,104,6000,0,750,1367
4319,bueno,9,alquila,60,32,casado,no,fijo,71,105,0,0,700,1800
315,malo,3,alquila,48,52,casado,no,fijo,96,210,0,0,1400,1419
2124,bueno,7,padres,30,29,soltero,no,fijo,35,250,3500,0,500,1634
4396,bueno,13,propietario,60,32,divorciado,no,fijo,60,130,8000,5000,1400,1508
2422,malo,2,privado,36,32,casado,no,fijo,75,80,2500,0,1300,1813
2025,bueno,0,propietario,48,47,soltero,no,fijo,60,NA,20000,0,1600,1856
1413,bueno,14,privado,12,49,casado,no,fijo,90,140,3000,500,400,1432
211,bueno,11,propietario,36,37,casado,no,fijo,75,178,3000,0,1000,1048
1621,malo,14,alquila,60,63,casado,no,fijo,73,127,0,0,1400,1496
3303,malo,2,padres,48,25,casado,no,fijo,35,48,6500,0,900,912
2587,bueno,8,padres,48,34,soltero,no,fijo,35,85,0,0,1000,1383
2012,bueno,16,propietario,60,42,casado,no,fijo,75,100,2000,0,1050,1490
983,malo,4,alquila,60,52,casado,no,fijo,97,72,0,0,1200,1200
3933,bueno,10,propietario,36,37,casado,sí,fijo,60,320,15000,1000,1000,2191
3363,malo,7,alquila,60,32,casado,no,fijo,46,111,0,0,1200,1373
1177,malo,11,propietario,48,30,casado,no,fijo,75,67,3000,2040,1000,1093
4275,bueno,0,padres,36,37,casado,sí,fijo,45,230,7000,0,2800,4200
250,malo,0,propietario,48,28,casado,no,fijo,45,80,1500,0,1260,1634
4298,bueno,32,alquila,60,47,separado,sí,fijo,47,120,3000,0,1400,1995
173,bueno,25,padres,54,43,casado,no,fijo,75,110,7000,0,1275,1275
711,bueno,5,propietario,48,46,casado,no,fijo,60,130,4000,0,950,1544
3437,bueno,1,alquila,60,28,casado,no,fijo,60,150,0,0,1350,1419
130,bueno,10,otra,18,48,casado,no,fijo,90,214,0,0,1000,1608
2947,bueno,14,privado,48,42,casado,no,fijo,90,151,8000,6300,1000,1650
209,bueno,2,propietario,24,33,casado,sí,fijo,75,147,2000,900,400,750
1158,bueno,1,propietario,24,33,casado,no,fijo,45,130,3000,0,800,1465
147,malo,0,propietario,36,35,casado,sí,fijo,105,122,5200,2000,850,850
2385,malo,2,padres,36,39,casado,sí,fijo,60,87,0,0,2000,2300
1632,bueno,3,alquila,48,29,casado,no,fijo,59,137,0,0,800,889
1925,bueno,10,propietario,60,40,casado,no,fijo,105,125,6500,0,1500,1800
2072,bueno,12,otra,36,41,soltero,no,fijo,35,100,0,0,500,1600
1862,bueno,17,propietario,60,42,casado,no,fijo,75,134,3500,0,1000,1594
720,bueno,5,padres,36,22,soltero,no,fijo,35,100,0,0,1000,1200
3594,bueno,0,propietario,60,49,casado,no,fijo,60,400,5000,0,1200,1283
972,malo,1,padres,60,23,soltero,no,fijo,35,100,0,0,1500,2610
2183,malo,0,propietario,48,45,casado,no,fijo,90,156,5000,0,1350,1357
1416,bueno,1,padres,48,28,soltero,no,fijo,35,140,0,0,1400,1728
103,bueno,4,propietario,60,33,casado,no,fijo,75,123,6000,1000,600,1030
2598,bueno,7,propietario,60,55,casado,no,fijo,45,124,5000,0,800,982
4394,bueno,14,propietario,60,32,casado,sí,fijo,45,120,5000,0,400,965
4385,bueno,20,propietario,48,52,casado,sí,fijo,60,170,9000,0,1900,2320
588,malo,8,propietario,36,48,casado,sí,fijo,35,121,3000,0,400,925
2542,bueno,12,propietario,48,35,casado,no,fijo,60,90,4500,0,900,1097
3201,bueno,1,propietario,60,28,casado,sí,fijo,60,150,3500,270,1000,1119
4042,bueno,12,alquila,36,55,casado,no,fijo,57,115,0,0,800,1250
3294,bueno,3,padres,60,26,soltero,no,fijo,35,83,0,0,1050,1156
3309,bueno,9,padres,36,28,soltero,no,fijo,35,65,0,0,600,1446
3474,bueno,5,propietario,48,21,casado,no,fijo,45,100,3000,0,800,1310
3948,bueno,8,propietario,24,36,casado,no,fijo,60,90,6000,1500,900,1715
2001,bueno,2,alquila,36,32,casado,no,fijo,67,224,0,0,750,900
1408,bueno,2,padres,60,26,casado,no,fijo,45,199,0,0,1500,1698
320,bueno,5,propietario,42,33,casado,sí,fijo,45,140,22000,2500,1200,1888
1182,malo,1,alquila,60,52,separado,sí,fijo,68,327,0,0,700,819
503,malo,0,otra,48,25,soltero,no,fijo,35,139,0,0,1200,1202
1618,bueno,12,padres,36,31,casado,no,fijo,60,160,3000,1000,700,1100
2672,bueno,21,otra,60,43,soltero,no,fijo,35,115,0,0,1000,1338
1673,malo,1,alquila,48,33,divorciado,no,fijo,60,250,0,0,1300,1573
1275,bueno,8,padres,48,28,soltero,no,fijo,35,115,500,0,360,363
3791,bueno,9,privado,60,32,casado,no,fijo,60,155,12000,5000,1200,1400
3335,malo,5,propietario,60,34,casado,no,fijo,60,233,6000,2000,1980,2126
2062,malo,15,alquila,60,39,casado,no,fijo,90,150,0,0,1450,1450
693,bueno,1,alquila,60,39,casado,sí,fijo,130,250,0,0,1900,4063
2811,bueno,14,propietario,18,37,casado,no,fijo,60,215,7000,0,600,1661
1165,bueno,20,propietario,60,51,casado,no,fijo,60,165,3500,0,500,625
1791,malo,3,padres,12,26,soltero,no,fijo,35,120,3500,0,1000,1844
304,malo,5,propietario,60,35,casado,no,fijo,75,60,3000,400,1150,1406
1730,malo,2,privado,60,36,casado,no,fijo,75,129,3000,29,900,960
931,bueno,15,propietario,36,51,casado,no,fijo,45,125,4000,200,375,375
2837,bueno,12,padres,60,27,soltero,no,fijo,35,150,0,0,1350,1750
547,bueno,3,propietario,36,38,casado,no,fijo,75,106,8500,0,2375,2375
1201,bueno,22,propietario,36,44,casado,no,fijo,75,120,7000,0,650,1852
1752,bueno,37,propietario,60,56,viudo,no,fijo,35,300,10000,0,1300,1750
3306,bueno,15,propietario,24,40,casado,sí,fijo,35,143,10000,0,3000,6468
2903,bueno,2,alquila,36,45,soltero,no,fijo,45,99,0,0,350,555
2423,malo,19,alquila,60,37,separado,sí,fijo,41,63,0,0,2700,2957
1492,malo,4,privado,60,30,casado,sí,fijo,60,74,1500,0,870,875
4007,bueno,1,padres,36,24,soltero,no,fijo,35,70,0,0,700,1067
3120,bueno,2,padres,48,27,casado,no,fijo,45,164,0,0,1100,1464
3004,malo,7,alquila,48,43,casado,no,fijo,44,92,0,0,1300,1653
2045,bueno,13,propietario,60,50,casado,no,fijo,45,90,3000,0,800,1268
136,bueno,16,padres,60,41,casado,no,fijo,75,242,0,0,1300,1482
3485,bueno,10,propietario,60,38,casado,no,fijo,45,184,6000,1000,1125,1325
1400,bueno,6,alquila,60,34,separado,no,fijo,47,120,0,0,1100,1700
2907,bueno,26,propietario,36,44,casado,no,fijo,75,108,6000,0,1606,2605
1086,bueno,20,otra,60,36,casado,no,fijo,75,210,0,0,1330,1330
3515,malo,10,propietario,60,47,separado,no,fijo,35,229,7000,0,2550,3500
3426,bueno,2,padres,36,34,casado,no,fijo,60,400,9800,0,900,1316
2311,bueno,7,propietario,36,33,casado,no,fijo,45,208,4000,0,500,1288
3643,bueno,3,propietario,60,30,casado,no,fijo,60,164,4500,0,800,975
2579,bueno,0,propietario,48,25,soltero,no,fijo,35,126,2800,0,1170,1372
1091,malo,2,alquila,60,35,casado,sí,fijo,52,70,0,0,1000,1000
1840,bueno,6,padres,60,28,separado,no,fijo,35,81,0,0,1500,1878
1225,bueno,18,propietario,60,32,soltero,no,fijo,35,133,3500,150,1600,2200
2225,bueno,14,propietario,60,45,casado,sí,fijo,60,164,4000,0,1050,1383
3079,bueno,14,propietario,48,44,casado,no,fijo,60,105,3000,0,500,1745
3147,bueno,9,padres,60,26,casado,no,fijo,35,180,0,0,1300,1512
2984,bueno,3,padres,24,20,soltero,no,fijo,35,170,2000,0,500,1624
963,malo,11,alquila,36,52,casado,no,fijo,93,176,0,0,350,350
3739,bueno,4,propietario,48,24,casado,no,fijo,35,95,2500,0,900,1625
3244,bueno,13,propietario,36,59,casado,sí,fijo,35,170,6000,0,700,844
1288,bueno,2,propietario,36,27,viudo,no,fijo,35,135,8000,0,750,1296
4136,bueno,2,padres,48,25,soltero,sí,fijo,35,233,0,0,1000,1090
489,bueno,12,propietario,48,27,casado,sí,fijo,45,110,5000,1300,450,1636
2617,bueno,7,padres,60,30,soltero,no,fijo,35,95,0,0,900,1158
2506,bueno,0,otra,48,39,casado,no,fijo,60,85,0,0,1450,1594
3967,bueno,20,propietario,60,39,casado,no,fijo,60,68,13000,0,900,975
3398,malo,5,alquila,48,22,casado,no,fijo,51,156,0,0,1500,1564
630,malo,21,alquila,60,55,viudo,no,fijo,56,107,0,0,1100,1353
2538,bueno,6,propietario,6,29,casado,no,fijo,45,190,5000,0,200,2179
3236,bueno,1,padres,48,24,soltero,no,fijo,35,75,0,0,1050,1429
4151,bueno,7,propietario,36,25,soltero,no,fijo,35,55,9000,0,1000,1215
3842,malo,21,propietario,60,63,casado,sí,fijo,60,165,3000,0,1250,1424
1538,bueno,4,alquila,54,27,casado,no,fijo,74,139,0,0,900,1132
308,malo,3,otra,60,25,soltero,no,fijo,35,283,0,0,2000,2032
3868,bueno,2,alquila,60,49,casado,no,fijo,51,155,0,0,1500,1550
1435,bueno,9,alquila,60,37,casado,no,fijo,91,162,0,0,1000,1537
539,bueno,7,propietario,60,33,soltero,no,fijo,35,210,6000,0,1700,2414
1964,bueno,7,propietario,36,34,casado,no,fijo,60,190,5000,0,600,848
3843,malo,14,alquila,60,38,casado,no,fijo,71,108,0,0,1400,1693
4369,bueno,5,propietario,36,34,casado,no,fijo,45,137,20000,0,3000,5000
1216,bueno,26,propietario,60,55,casado,no,fijo,60,110,10000,0,1500,1527
681,bueno,12,otra,60,33,casado,no,fijo,60,140,0,0,1650,1910
1221,bueno,5,propietario,60,42,casado,no,fijo,75,101,3500,0,1090,1190
2957,bueno,9,propietario,60,32,casado,no,fijo,45,103,4500,0,1100,1293
4022,malo,11,padres,60,30,casado,sí,fijo,45,105,5000,0,1500,2500
2916,bueno,5,propietario,60,49,casado,sí,fijo,60,125,14000,0,1000,1297
2015,bueno,2,propietario,60,25,casado,no,fijo,45,79,6000,2700,1300,1681
1865,bueno,30,propietario,60,49,viudo,no,fijo,35,120,4000,0,1100,1152
2224,malo,1,propietario,60,46,casado,no,fijo,75,50,2000,0,750,1302
2407,bueno,20,privado,48,40,casado,no,fijo,75,144,7000,0,500,980
2054,bueno,3,propietario,60,33,casado,no,fijo,60,129,3436,2686,800,880
1660,bueno,12,propietario,48,48,casado,no,fijo,45,293,12000,0,500,600
1850,bueno,0,propietario,36,29,casado,sí,fijo,45,157,8000,0,600,1314
2335,bueno,10,alquila,48,33,casado,no,fijo,100,103,0,0,950,1541
1060,bueno,6,NA,12,25,soltero,no,fijo,35,69,NA,NA,500,1275
1451,bueno,11,propietario,60,44,casado,sí,fijo,60,130,3500,0,1400,1731
2471,bueno,1,padres,36,23,soltero,no,fijo,35,55,5000,0,775,925
1754,bueno,10,propietario,60,37,casado,sí,fijo,90,118,4500,0,1200,1296
1070,bueno,16,alquila,60,36,soltero,sí,fijo,47,120,5500,1700,1650,1852
1359,bueno,3,padres,36,31,casado,sí,fijo,60,80,0,0,1450,1700
411,malo,5,alquila,60,40,casado,sí,fijo,66,206,0,0,1900,2225
302,bueno,3,propietario,60,31,soltero,no,fijo,35,131,4000,0,1050,1139
2112,bueno,1,padres,36,24,soltero,no,fijo,35,60,0,0,1000,1602
4077,bueno,1,padres,48,24,soltero,no,fijo,35,53,0,0,1200,1215
2836,bueno,18,propietario,60,39,casado,no,fijo,60,130,3500,0,1400,1471
552,bueno,1,alquila,60,27,soltero,no,fijo,44,88,0,0,1000,1092
4187,bueno,13,otra,60,37,casado,no,fijo,60,103,NA,0,1300,1966
457,bueno,10,propietario,60,51,casado,no,fijo,60,202,2000,0,1400,1580
2361,bueno,7,propietario,48,42,casado,no,fijo,60,132,8000,720,1000,1350
1232,bueno,25,privado,48,55,casado,no,fijo,60,169,4000,0,1000,1459
2160,malo,3,privado,60,32,casado,sí,fijo,60,200,4500,2000,1600,1759
3329,malo,2,alquila,36,31,casado,no,fijo,45,102,0,0,350,750
4261,bueno,30,alquila,60,55,casado,no,fijo,57,115,10000,0,900,1000
2333,bueno,17,propietario,36,43,casado,no,fijo,60,250,9000,0,1000,1204
2717,malo,1,padres,48,27,soltero,no,fijo,35,93,6000,0,550,818
2977,bueno,6,padres,60,41,casado,no,fijo,75,217,0,0,1230,1238
2005,bueno,2,propietario,36,47,casado,no,fijo,60,70,5000,0,1200,1397
904,bueno,13,propietario,60,40,casado,no,fijo,90,130,3000,0,800,860
473,bueno,6,propietario,30,45,casado,no,fijo,90,125,3000,0,1050,1559
1188,bueno,10,propietario,60,52,casado,no,fijo,60,143,5500,0,1300,1661
3543,malo,6,alquila,60,45,casado,no,fijo,59,139,0,0,1350,1612
2314,bueno,8,privado,48,22,casado,no,fijo,45,120,2500,1200,880,882
2608,bueno,13,padres,60,28,casado,no,fijo,35,138,0,0,1080,1192
2694,bueno,10,otra,42,26,soltero,no,fijo,35,67,0,0,800,1400
1939,bueno,6,propietario,36,37,casado,no,fijo,60,230,15000,4500,1740,2340
4072,bueno,2,propietario,48,30,soltero,no,fijo,35,106,4000,0,660,1060
